,index,balance,net_worth,open_amount,price_x,step,symbol,type,amount,price_y
219,219,8103.777710186472,31126610.18482624,2.275957200481571e-15,3816.8882727260484,,,,,
220,220,8103.777710186472,31126610.18482624,2.275957200481571e-15,3840.0,,,,,
221,221,8103.777710186472,31126610.18482624,2.275957200481571e-15,3840.0,,,,,
222,222,2141.308479222427,8235005.965809207,1.5506195100000022,3845.217471153865,222,ETH/BTC,TradeType.MARKET_BUY,1.55061951,3845.217471153865
223,223,562.4045610052272,2168852.387840588,1.9603487500000023,3853.53,223,ETH/BTC,TradeType.LIMIT_BUY,0.40972924,3853.53
224,224,2443.302070436769,9395258.601602023,1.4702615600000022,3837.8834374992375,224,ETH/BTC,TradeType.LIMIT_SELL,0.49008719,3837.8834374992375
225,225,41.19497353536872,166355.948053902,2.0936139400000022,3853.53,225,ETH/BTC,TradeType.LIMIT_BUY,0.62335238,3853.53
226,226,10.873520632914225,49860.888961089375,2.101496400000002,3846.699241411246,226,ETH/BTC,TradeType.MARKET_BUY,0.00788246,3846.699241411246
227,227,2.847528495635302,19024.994842726475,2.1035770000000023,3857.537314850967,227,ETH/BTC,TradeType.MARKET_BUY,0.0020806,3857.537314850967
228,228,8063.44988857039,30987837.921776008,2.220446049250313e-15,3831.8551496212185,228,ETH/BTC,TradeType.LIMIT_SELL,2.103577,3831.8551496212185
229,229,8063.44988857039,30987837.921776008,2.220446049250313e-15,3836.957172300496,,,,,
230,230,8063.44988857039,30971711.021998867,2.220446049250313e-15,3805.2512174682474,,,,,
231,231,8063.44988857039,30971711.021998867,2.220446049250313e-15,3807.0957710405264,,,,,
232,232,8063.44988857039,30955584.122221727,2.220446049250313e-15,3836.7113516594573,,,,,
233,233,8063.44988857039,30955584.122221727,2.220446049250313e-15,3838.0,,,,,
234,234,8063.44988857039,30955584.122221727,2.220446049250313e-15,3803.976182841968,,,,,
235,235,8063.44988857039,30955584.122221727,2.220446049250313e-15,3812.9625027405955,,,,,
236,236,4089.795108067415,15704675.308682807,1.0296740000000022,3859.1386987560863,236,ETH/BTC,TradeType.MARKET_BUY,1.029674,3859.1386987560863
237,237,2085.265535824602,8011290.685361947,1.5519263500000022,3838.2394492677977,237,ETH/BTC,TradeType.MARKET_BUY,0.52225235,3838.2394492677977
238,238,5057.623541340801,19419194.921853796,0.7759631700000023,3830.540007731037,238,ETH/BTC,TradeType.LIMIT_SELL,0.77596318,3830.540007731037
239,239,1304.850003300513,5016015.413766469,1.7447241000000022,3873.7870426301033,239,ETH/BTC,TradeType.MARKET_BUY,0.96876093,3873.7870426301033
240,240,659.2588740978427,2523688.495292666,1.9123094500000022,3852.312443794581,240,ETH/BTC,TradeType.MARKET_BUY,0.16758535,3852.312443794581
241,241,174.53206955023967,673265.1580003039,2.039448270000002,3812.579073390826,241,ETH/BTC,TradeType.MARKET_BUY,0.12713882,3812.579073390826
242,242,174.53206955023967,672912.0149646633,2.039448270000002,3810.0,,,,,
243,243,131.63472848103967,508938.32045449805,2.050685530000002,3817.42,243,ETH/BTC,TradeType.LIMIT_BUY,0.01123726,3817.42
244,244,99.17435075702284,386001.26970652805,2.059147500000002,3836.030820721043,244,ETH/BTC,TradeType.MARKET_BUY,0.00846197,3836.030820721043
245,245,2055.6013637971046,7839780.811392965,1.5443606200000022,3800.4601302971864,245,ETH/BTC,TradeType.LIMIT_SELL,0.51478688,3800.4601302971864
246,246,2055.6013637971046,7848009.3942906335,1.5443606200000022,3814.0,,,,,
247,247,539.8939706251044,2066013.984967563,1.9407856700000021,3823.44,247,ETH/BTC,TradeType.LIMIT_BUY,0.39642505,3823.44
248,248,141.80060951470443,548480.901291528,2.0449048300000023,3823.44,248,ETH/BTC,TradeType.LIMIT_BUY,0.10411916,3823.44
249,249,4032.419693950251,15363380.113033785,1.0224524100000023,3805.1835061777706,249,ETH/BTC,TradeType.MARKET_SELL,1.02245242,3805.1835061777706
250,250,5003.89261728625,19082765.741162192,0.7668393100000024,3800.56,250,ETH/BTC,TradeType.LIMIT_SELL,0.2556131,3800.56
251,251,5732.497328791051,21860204.708258037,0.5751294800000024,3800.56,251,ETH/BTC,TradeType.LIMIT_SELL,0.19170983,3800.56
252,252,1489.2443087511901,5687874.818610831,1.6800683600000024,3840.2603952535915,252,ETH/BTC,TradeType.MARKET_BUY,1.10493888,3840.2603952535915
253,253,3085.756990666461,11770794.720852455,1.2600512700000024,3801.0660040411003,253,ETH/BTC,TradeType.MARKET_SELL,0.42001709,3801.0660040411003
254,254,3085.756990666461,11764620.686768582,1.2600512700000024,3810.0,,,,,
255,255,2327.324887946061,8865677.766759995,1.4587278900000025,3817.42,255,ETH/BTC,TradeType.LIMIT_BUY,0.19867662,3817.42
256,256,2327.324887946061,8874992.90122334,1.4587278900000025,3810.0,,,,,
257,257,1184.18428307783,4519624.67569681,1.7581031200000026,3818.420798768927,257,ETH/BTC,TradeType.MARKET_BUY,0.29937523,3818.420798768927
258,258,308.53693120470575,1184023.759096343,1.9864744000000025,3834.314682096296,258,ETH/BTC,TradeType.MARKET_BUY,0.22837128,3834.314682096296
259,259,79.6717432185309,311914.2506588125,2.0459137300000023,3850.399861273249,259,ETH/BTC,TradeType.MARKET_BUY,0.05943933,3850.399861273249
260,260,5927.929464361965,22640715.449044086,0.5114784300000024,3811.3420104082816,260,ETH/BTC,TradeType.LIMIT_SELL,1.5344353,3811.3420104082816
261,261,109.40450533942476,425359.34327434434,2.0341578600000023,3821.240928579787,261,ETH/BTC,TradeType.LIMIT_BUY,1.52267943,3821.240928579787
262,262,82.51456697342476,322916.3555188292,2.0411797400000022,3829.45,262,ETH/BTC,TradeType.LIMIT_BUY,0.00702188,3829.45
263,263,82.51456697342476,323085.46701225603,2.0411797400000022,3820.0,,,,,
264,264,41.70788494995175,167291.07344440554,2.0517606700000024,3856.6252705076977,264,ETH/BTC,TradeType.MARKET_BUY,0.01058093,3856.6252705076977
265,265,41.70788494995175,167203.55415316563,2.0517606700000024,3820.0,,,,,
266,266,1998.2563703117028,7645215.47565264,1.5388205000000024,3814.3795315577468,266,ETH/BTC,TradeType.MARKET_SELL,0.51294017,3814.3795315577468
267,267,4933.187157141702,18882251.013997793,0.7694102500000024,3814.52,267,ETH/BTC,TradeType.LIMIT_SELL,0.76941025,3814.52
268,268,3714.4511244708424,14211926.65097505,1.0855386700000025,3855.192875954841,268,ETH/BTC,TradeType.MARKET_BUY,0.31612842,3855.192875954841
269,269,7859.474859088577,30062491.33601381,2.4424906541753444e-15,3818.402650379774,269,ETH/BTC,TradeType.LIMIT_SELL,1.08553867,3818.402650379774
270,270,143.1182399611862,555417.3460192997,2.0135498400000023,3832.2153570965947,270,ETH/BTC,TradeType.LIMIT_BUY,2.01354984,3832.2153570965947
271,271,7827.871475317987,29972919.87899257,2.220446049250313e-15,3816.52,271,ETH/BTC,TradeType.LIMIT_SELL,2.01354984,3816.52
272,272,7827.871475317987,29957264.13604193,2.220446049250313e-15,3810.75173308138,,,,,
273,273,7827.871475317987,29941608.3930913,2.220446049250313e-15,3804.2997506222487,,,,,
274,274,7827.871475317987,29941608.3930913,2.220446049250313e-15,3798.5234700115334,,,,,
275,275,7827.871475317987,29957264.13604193,2.220446049250313e-15,3792.8135447925038,,,,,
276,276,7827.871475317987,29957264.13604193,2.220446049250313e-15,3794.777916951282,,,,,
277,277,7827.871475317987,29972919.87899257,2.220446049250313e-15,3799.0325021279705,,,,,
278,278,2067.53111648952,7926466.355347752,1.5025190800000021,3833.788492608338,278,ETH/BTC,TradeType.LIMIT_BUY,1.50251908,3833.788492608338
279,279,2067.53111648952,7930604.422618891,1.5025190800000021,3832.0,,,,,
280,280,3507.5582444340303,13455806.361019045,1.1268893100000021,3833.634187046757,280,ETH/BTC,TradeType.MARKET_SELL,0.37562977,3833.634187046757
281,281,3507.5582444340303,13448788.990751557,1.1268893100000021,3832.0,,,,,
282,282,6736.51869152403,25822155.70458017,0.28172233000000213,3820.5,282,ETH/BTC,TradeType.LIMIT_SELL,0.84516698,3820.5
283,283,1769.32252767903,6791384.35878436,1.5734129200000022,3845.5,283,ETH/BTC,TradeType.LIMIT_BUY,1.29169059,3845.5
284,284,1769.32252767903,6791384.35878436,1.5734129200000022,3834.0,,,,,
285,285,1334.7187022071391,5127784.843940273,1.6864399300000021,3845.1324641065075,285,ETH/BTC,TradeType.LIMIT_BUY,0.11302701,3845.1324641065075
286,286,1334.7187022071391,5119766.41308745,1.6864399300000021,3830.0,,,,,
287,287,347.4401865205879,1338483.6359629722,1.9426322200000021,3853.6620898566125,287,ETH/BTC,TradeType.MARKET_BUY,0.25619229,3853.6620898566125
288,288,4043.221607301948,15493302.118275061,0.9713161100000022,3804.9213667230956,288,ETH/BTC,TradeType.MARKET_SELL,0.97131611,3804.9213667230956
289,289,4968.770304902355,19038149.143597323,0.7284870800000022,3811.524090016777,289,ETH/BTC,TradeType.MARKET_SELL,0.24282903,3811.524090016777
290,290,1309.7130845904253,5021332.833533938,1.6827149000000021,3834.5740331820653,290,ETH/BTC,TradeType.LIMIT_BUY,0.95422782,3834.5740331820653
291,291,7689.003179742083,29441193.17523244,2.220446049250313e-15,3791.070070843052,291,ETH/BTC,TradeType.MARKET_SELL,1.6827149,3791.070070843052
292,292,77.37954159690162,303977.7695553301,1.9678187200000021,3868.0512390618896,292,ETH/BTC,TradeType.MARKET_BUY,1.96781872,3868.0512390618896
293,293,58.39016837932803,231248.4425909057,1.9727695900000022,3835.5628844169996,293,ETH/BTC,TradeType.LIMIT_BUY,0.00495087,3835.5628844169996
294,294,58.39016837932803,231248.4425909057,1.9727695900000022,3830.0,,,,,
295,295,3824.910391027328,14657009.561771395,0.9863847900000022,3818.51,295,ETH/BTC,TradeType.LIMIT_SELL,0.9863848,3818.51
296,296,75.22782760653581,295877.2593267318,1.9647693400000024,3832.5243008189286,296,ETH/BTC,TradeType.LIMIT_BUY,0.97838455,3832.5243008189286
297,297,56.67328513640108,224658.85648575253,1.9695825400000024,3854.9286275523014,297,ETH/BTC,TradeType.MARKET_BUY,0.0048132,3854.9286275523014
298,298,0.9555842933010794,11259.895603536444,1.9840867300000025,3841.49,298,ETH/BTC,TradeType.LIMIT_BUY,0.01450419,3841.49
299,299,0.9555842933010794,11271.654287629648,1.9840867300000025,3856.9654058753017,,,,,
300,300,0.9555842933010794,11283.412971722853,1.9840867300000025,3864.3358182481666,,,,,
301,301,0.9555842933010794,11277.53362967625,1.9840867300000025,3862.1282980712044,,,,,
302,302,7593.043615771001,29149694.440944873,2.4424906541753444e-15,3826.49,302,ETH/BTC,TradeType.LIMIT_SELL,1.98408673,3826.49
303,303,7593.043615771001,29164880.528176412,2.4424906541753444e-15,3819.765000716093,,,,,
304,304,7593.043615771001,29180066.615407955,2.4424906541753444e-15,3812.0973587696303,,,,,
305,305,7593.043615771001,29195252.702639498,2.4424906541753444e-15,3844.0,,,,,
306,306,3860.5364311054013,14832041.775031047,0.9690997800000024,3851.52,306,ETH/BTC,TradeType.LIMIT_BUY,0.96909978,3851.52
307,307,1952.0288536528567,7499450.219202497,1.4620766100000024,3871.394072318865,307,ETH/BTC,TradeType.MARKET_BUY,0.49297683,3871.394072318865
308,308,6143.8017576615985,23599746.1447142,0.36551915000000235,3822.665985974635,308,ETH/BTC,TradeType.MARKET_SELL,1.09655746,3822.665985974635
309,309,1613.649924330698,6200721.528723669,1.5423317400000023,3849.51,309,ETH/BTC,TradeType.LIMIT_BUY,1.17681259,3849.51
310,310,423.82000700499793,1634150.748446967,1.8514178100000023,3849.51,310,ETH/BTC,TradeType.LIMIT_BUY,0.30908607,3849.51
311,311,3960.2863950024716,15207092.341172688,0.9257089000000023,3820.2790853525153,311,ETH/BTC,TradeType.MARKET_SELL,0.92570891,3820.2790853525153
312,312,2013.5331776319715,7735447.672130238,1.4314234500000023,3849.51,312,ETH/BTC,TradeType.LIMIT_BUY,0.50571455,3849.51
313,313,4740.571889875778,18192319.811611284,0.7157117200000023,3810.2473355352254,313,ETH/BTC,TradeType.MARKET_SELL,0.71571173,3810.2473355352254
314,314,2410.253457520778,9248389.397922203,1.3216975300000022,3845.5,314,ETH/BTC,TradeType.LIMIT_BUY,0.60598581,3845.5
315,315,4926.190918287548,18894475.865778588,0.6608487600000023,3807.130428292648,315,ETH/BTC,TradeType.MARKET_SELL,0.66084877,3807.130428292648
316,316,4926.190918287548,18894475.865778588,0.6608487600000023,3834.0,,,,,
317,317,1286.1435617411043,4938515.735378076,1.6054189100000023,3853.6548678215627,317,ETH/BTC,TradeType.MARKET_BUY,0.94457015,3853.6548678215627
318,318,21.686825166104427,90584.82598105048,1.9342335600000022,3845.5,318,ETH/BTC,TradeType.LIMIT_BUY,0.32881465,3845.5
319,319,16.354799283742594,70141.82106793285,1.9356196700000023,3846.7552231510012,319,ETH/BTC,TradeType.MARKET_BUY,0.00138611,3846.7552231510012
320,320,16.354799283742594,70178.40190584034,1.9356196700000023,3836.0,,,,,
321,321,8.310018864235909,39318.59491163319,1.9377092100000024,3850.024608050903,321,ETH/BTC,TradeType.MARKET_BUY,0.00208954,3850.024608050903
322,322,8.310018864235909,39318.59491163319,1.9377092100000024,3865.480201281879,,,,,
323,323,1862.5080666644683,7144562.395804027,1.4532819100000025,3827.6084931634373,323,ETH/BTC,TradeType.LIMIT_SELL,0.4844273,3827.6084931634373
324,324,36.405663998142245,146937.5131091192,1.9296980700000024,3832.9984496460534,324,ETH/BTC,TradeType.LIMIT_BUY,0.47641616,3832.9984496460534
325,325,0.6138005131422446,9782.985143034233,1.9390103800000025,3843.5,325,ETH/BTC,TradeType.LIMIT_BUY,0.00931231,3843.5
326,326,0.6138005131422446,9782.985143034233,1.9390103800000025,3850.481195559781,,,,,
327,327,7404.744326646943,28367575.51538444,2.4424906541753444e-15,3818.51,327,ETH/BTC,TradeType.LIMIT_SELL,1.93901038,3818.51
328,328,1908.208138730959,7315788.966291505,1.4213020400000025,3867.254132637411,328,ETH/BTC,TradeType.MARKET_BUY,1.42130204,3867.254132637411
329,329,22.915903305309257,95056.15982174916,1.9099179900000025,3858.433674597912,329,ETH/BTC,TradeType.MARKET_BUY,0.48861595,3858.433674597912
330,330,6.013734273945911,30354.601207578904,1.9143188800000026,3840.6251988491754,330,ETH/BTC,TradeType.MARKET_BUY,0.00440089,3840.6251988491754
331,331,1.571344996051888,13356.084959274793,1.9154731800000027,3848.55694177772,331,ETH/BTC,TradeType.MARKET_BUY,0.0011543,3848.55694177772
332,332,1819.633552654816,6976518.336911,1.4366048800000026,3796.580829549093,332,ETH/BTC,TradeType.MARKET_SELL,0.4788683,3796.580829549093
333,333,3191.8938101214544,12238657.776620654,1.0774536600000026,3820.842533868153,333,ETH/BTC,TradeType.MARKET_SELL,0.35915122,3820.842533868153
334,334,842.3910931595524,3233673.441400845,1.6901210200000025,3834.874958838842,334,ETH/BTC,TradeType.LIMIT_BUY,0.61266736,3834.874958838842
335,335,15.891670709448817,68215.02766451733,1.9055986000000025,3835.6631926630303,335,ETH/BTC,TradeType.LIMIT_BUY,0.21547758,3835.6631926630303
336,336,4.202098301532731,23420.579358334966,1.9086473300000024,3834.2432448646114,336,ETH/BTC,TradeType.LIMIT_BUY,0.00304873,3834.2432448646114
337,337,4.202098301532731,23420.579358334966,1.9086473300000024,3832.0,,,,,
338,338,1828.6600664541857,7014739.487154894,1.4314855000000024,3823.562266396398,338,ETH/BTC,TradeType.LIMIT_SELL,0.47716183,3823.562266396398
339,339,7265.607322014246,27849072.865280606,2.4424906541753444e-15,3798.115493003639,339,ETH/BTC,TradeType.MARKET_SELL,1.4314855,3798.115493003639
340,340,7265.607322014246,27849072.865280606,2.4424906541753444e-15,3818.8856022804953,,,,,
341,341,1919.8770604029633,7364230.072937838,1.3938675400000025,3835.178098495129,341,ETH/BTC,TradeType.MARKET_BUY,1.39386754,3835.178098495129
342,342,4582.512528687963,17567441.1726676,0.6969337700000025,3820.5,342,ETH/BTC,TradeType.LIMIT_SELL,0.69693377,3820.5
343,343,5248.171386207963,20118243.910999686,0.5227003300000025,3820.5,343,ETH/BTC,TradeType.LIMIT_SELL,0.17423344,3820.5
344,344,5248.171386207963,20118243.910999686,0.5227003300000025,3832.0,,,,,
345,345,1378.4074054829634,5289296.758277958,1.5295336800000023,3843.5,345,ETH/BTC,TradeType.LIMIT_BUY,1.00683335,3843.5
346,346,1378.4074054829634,5286536.884399633,1.5295336800000023,3830.0,,,,,
347,347,1378.4074054829634,5286536.884399633,1.5295336800000023,3830.0,,,,,
348,348,16.974229780875476,72237.50048723395,1.8823044900000023,3859.2568804150437,348,ETH/BTC,TradeType.MARKET_BUY,0.35277081,3859.2568804150437
349,349,0.30999427207856556,8409.067751268836,1.8866509100000024,3834.014087179083,349,ETH/BTC,TradeType.MARKET_BUY,0.00434642,3834.014087179083
350,350,1805.5145135858816,6922345.506276912,1.4149881800000024,3827.320677454848,350,ETH/BTC,TradeType.MARKET_SELL,0.47166273,3827.320677454848
351,351,24.001649030333965,99088.65065406877,1.8773083900000023,3853.4176659842483,351,ETH/BTC,TradeType.MARKET_BUY,0.46232021,3853.4176659842483
352,352,6.312308802313229,31373.811704177362,1.8819177900000024,3837.666557040122,352,ETH/BTC,TradeType.LIMIT_BUY,0.0046094,3837.666557040122
353,353,1.630389871700741,13451.384611862146,1.8831300400000024,3862.1727618993505,353,ETH/BTC,TradeType.MARKET_BUY,0.00121225,3862.1727618993505
354,354,1.630389871700741,13451.384611862146,1.8831300400000024,3856.8706171709705,,,,,
355,355,1.630389871700741,13451.384611862146,1.8831300400000024,3838.940351007031,,,,,
356,356,1.630389871700741,13451.384611862146,1.8831300400000024,3833.3967732011643,,,,,
357,357,1800.6532408137364,6896503.594243949,1.4123475300000023,3821.34597766182,357,ETH/BTC,TradeType.LIMIT_SELL,0.47078251,3821.34597766182
358,358,915.5068963533364,3509931.0323819784,1.6430057600000023,3837.48,358,ETH/BTC,TradeType.LIMIT_BUY,0.23065823,3837.48
359,359,915.5068963533364,3509931.0323819784,1.6430057600000023,3826.0,,,,,
360,360,2474.3236595852945,9464049.026605623,1.2322543200000022,3795.0366363462,360,ETH/BTC,TradeType.MARKET_SELL,0.41075144,3795.0366363462
361,361,47.03483315397398,187142.23865755842,1.8661610500000023,3829.094583727358,361,ETH/BTC,TradeType.MARKET_BUY,0.63390673,3829.094583727358
362,362,1825.733570611774,6988783.057490995,1.3996207900000024,3812.53,362,ETH/BTC,TradeType.LIMIT_SELL,0.46654026,3812.53
363,363,1376.7705091422752,5274703.082738247,1.5165562600000024,3839.408705241437,363,ETH/BTC,TradeType.MARKET_BUY,0.11693547,3839.408705241437
364,364,1376.7705091422752,5271946.5086074425,1.5165562600000024,3824.0,,,,,
365,365,363.9010993308425,1398733.1468921525,1.7812348200000025,3826.7905409921855,365,ETH/BTC,TradeType.MARKET_BUY,0.26467856,3826.7905409921855
366,366,363.9010993308425,1399464.5115604543,1.7812348200000025,3826.0,,,,,
367,367,5473.512929716186,20948837.733110044,0.44530870000000244,3824.771260842884,367,ETH/BTC,TradeType.LIMIT_SELL,1.33592612,3824.771260842884
368,368,5473.512929716186,20948837.733110044,0.44530870000000244,3826.0,,,,,
369,369,1447.9357892706385,5546977.861533574,1.4970193400000025,3827.647061215951,369,ETH/BTC,TradeType.MARKET_BUY,1.05171064,3827.647061215951
370,370,1447.9357892706385,5549876.727150794,1.4970193400000025,3828.0,,,,,
371,371,1447.9357892706385,5549876.727150794,1.4970193400000025,3828.0,,,,,
372,372,7172.296683010456,27462723.999247037,2.4424906541753444e-15,3823.8389717395485,372,ETH/BTC,TradeType.LIMIT_SELL,1.49701934,3823.8389717395485
373,373,93.34413432197834,364444.96134289505,1.8365389300000023,3854.507210848222,373,ETH/BTC,TradeType.MARKET_BUY,1.83653893,3854.507210848222
374,374,7106.186403916278,27223800.11340326,2.4424906541753444e-15,3818.51,374,ETH/BTC,TradeType.LIMIT_SELL,1.83653893,3818.51
375,375,7106.186403916278,27223800.11340326,2.4424906541753444e-15,3822.467943097111,,,,,
376,376,7106.186403916278,27238012.486211095,2.4424906541753444e-15,3825.9253682592343,,,,,
377,377,5363.0341866092,20558251.404717624,0.4544278300000024,3835.927516382695,377,ETH/BTC,TradeType.MARKET_BUY,0.45442783,3835.927516382695
