,index,balance,net_worth,open_amount,price
6036,6036,26877.79479999988,19373.79479999988,-0.9999999999999999,7504.0
6037,6037,26877.79479999988,19385.79479999988,-0.9999999999999999,7492.0
6038,6038,26877.79479999988,19413.79479999988,-0.9999999999999999,7464.0
6039,6039,26877.79479999988,19409.79479999988,-0.9999999999999999,7468.0
6040,6040,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6041,6041,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6042,6042,26877.79479999988,19453.79479999988,-0.9999999999999999,7424.0
6043,6043,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6044,6044,26877.79479999988,19429.79479999988,-0.9999999999999999,7448.0
6045,6045,26877.79479999988,19437.79479999988,-0.9999999999999999,7440.0
6046,6046,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6047,6047,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6048,6048,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6049,6049,26877.79479999988,19437.79479999988,-0.9999999999999999,7440.0
6050,6050,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6051,6051,26877.79479999988,19437.79479999988,-0.9999999999999999,7440.0
6052,6052,26877.79479999988,19445.79479999988,-0.9999999999999999,7432.0
6053,6053,26132.37123999988,19425.57123999988,-0.8999999999999999,7452.0
6054,6054,25386.54755999988,19421.74755999988,-0.7999999999999999,7456.0
6055,6055,24640.723879999878,19421.523879999877,-0.7,7456.0
6056,6056,23890.898999999878,19393.29899999988,-0.6,7496.0
6057,6057,23141.874359999878,19397.874359999878,-0.5,7488.0
6058,6058,22393.64995999988,19401.64995999988,-0.4,7480.0
6059,6059,21645.025439999878,19399.825439999877,-0.30000000000000004,7484.0
6060,6060,21645.025439999878,19393.825439999877,-0.30000000000000004,7504.0
6061,6061,21645.025439999878,19398.625439999876,-0.30000000000000004,7488.0
6062,6062,21645.025439999878,19392.625439999876,-0.30000000000000004,7508.0
6063,6063,20895.200559999877,19396.000559999877,-0.20000000000000004,7496.0
6064,6064,20895.200559999877,19381.600559999875,-0.20000000000000004,7568.0
6065,6065,20895.200559999877,19383.200559999877,-0.20000000000000004,7560.0
6066,6066,20895.200559999877,19381.600559999875,-0.20000000000000004,7568.0
6067,6067,20895.200559999877,19387.200559999877,-0.20000000000000004,7540.0
6068,6068,20895.200559999877,19386.400559999878,-0.20000000000000004,7544.0
6069,6069,20895.200559999877,19388.000559999877,-0.20000000000000004,7536.0
6070,6070,21646.974959999876,19390.974959999876,-0.30000000000000004,7520.0
6071,6071,22393.950799999875,19405.150799999876,-0.4,7472.0
6072,6072,23141.726399999876,19401.726399999876,-0.5,7480.0
6073,6073,23889.501999999877,19401.501999999877,-0.6,7480.0
6074,6074,24637.277599999878,19401.277599999878,-0.7,7480.0
6075,6075,25386.652719999878,19389.85271999988,-0.7999999999999999,7496.0
6076,6076,26136.827599999877,19383.22759999988,-0.8999999999999999,7504.0
6077,6077,26886.202719999877,19390.202719999877,-0.9999999999999999,7496.0
6078,6078,26135.577599999877,19381.97759999988,-0.8999999999999999,7504.0
6079,6079,25384.152239999876,19374.552239999877,-0.7999999999999999,7512.0
6080,6080,24634.327359999876,19387.127359999875,-0.7,7496.0
6081,6081,23884.102359999877,19384.102359999877,-0.6,7500.0
6082,6082,24633.87735999988,19383.87735999988,-0.7,7500.0
6083,6083,25383.25247999988,19386.45247999988,-0.7999999999999999,7496.0
6084,6084,26132.22771999988,19389.42771999988,-0.8999999999999999,7492.0
6085,6085,26881.60283999988,19385.60283999988,-0.9999999999999999,7496.0
6086,6086,26128.97711999988,19357.37711999988,-0.8999999999999999,7524.0
6087,6087,26128.97711999988,19350.17711999988,-0.8999999999999999,7532.0
6088,6088,26128.97711999988,19339.37711999988,-0.8999999999999999,7544.0
6089,6089,26128.97711999988,19346.577119999878,-0.8999999999999999,7536.0
6090,6090,26877.55247999988,19389.55247999988,-0.9999999999999999,7488.0
6091,6091,26877.55247999988,19389.55247999988,-0.9999999999999999,7488.0
6092,6092,26877.55247999988,19405.55247999988,-0.9999999999999999,7472.0
6093,6093,26877.55247999988,19389.55247999988,-0.9999999999999999,7488.0
6094,6094,26877.55247999988,19417.55247999988,-0.9999999999999999,7460.0
6095,6095,26877.55247999988,19433.55247999988,-0.9999999999999999,7444.0
6096,6096,26877.55247999988,19429.55247999988,-0.9999999999999999,7448.0
6097,6097,26877.55247999988,19429.55247999988,-0.9999999999999999,7448.0
6098,6098,26877.55247999988,19433.55247999988,-0.9999999999999999,7444.0
6099,6099,26877.55247999988,19433.55247999988,-0.9999999999999999,7444.0
6100,6100,26877.55247999988,19437.55247999988,-0.9999999999999999,7440.0
6101,6101,26877.55247999988,19497.55247999988,-0.9999999999999999,7380.0
6102,6102,26877.55247999988,19533.55247999988,-0.9999999999999999,7344.0
6103,6103,26877.55247999988,19525.55247999988,-0.9999999999999999,7352.0
6104,6104,26877.55247999988,19521.55247999988,-0.9999999999999999,7356.0
6105,6105,26877.55247999988,19517.55247999988,-0.9999999999999999,7360.0
6106,6106,26877.55247999988,19509.55247999988,-0.9999999999999999,7368.0
6107,6107,26877.55247999988,19517.55247999988,-0.9999999999999999,7360.0
6108,6108,26877.55247999988,19517.55247999988,-0.9999999999999999,7360.0
6109,6109,26877.55247999988,19533.55247999988,-0.9999999999999999,7344.0
6110,6110,26877.55247999988,19509.55247999988,-0.9999999999999999,7368.0
6111,6111,26877.55247999988,19517.55247999988,-0.9999999999999999,7360.0
6112,6112,26140.53143999988,19509.331439999878,-0.8999999999999999,7368.0
6113,6113,25402.31003999988,19498.31003999988,-0.7999999999999999,7380.0
6114,6114,26136.88959999988,19523.68959999988,-0.8999999999999999,7348.0
6115,6115,26871.469159999877,19523.469159999877,-0.9999999999999999,7348.0
6116,6116,26871.469159999877,19527.469159999877,-0.9999999999999999,7344.0
6117,6117,26871.469159999877,19511.469159999877,-0.9999999999999999,7360.0
6118,6118,26871.469159999877,19527.469159999877,-0.9999999999999999,7344.0
6119,6119,26871.469159999877,19527.469159999877,-0.9999999999999999,7344.0
6120,6120,26871.469159999877,19503.469159999877,-0.9999999999999999,7368.0
6121,6121,26134.448119999877,19503.24811999988,-0.8999999999999999,7368.0
6122,6122,26869.427559999876,19517.427559999876,-0.9999999999999999,7352.0
6123,6123,26869.427559999876,19501.427559999876,-0.9999999999999999,7368.0
6124,6124,26133.206759999877,19509.206759999877,-0.8999999999999999,7360.0
6125,6125,25396.985959999878,19508.985959999878,-0.7999999999999999,7360.0
6126,6126,24661.965519999878,19518.36551999988,-0.7,7348.0
6127,6127,25398.944359999878,19501.34435999988,-0.7999999999999999,7372.0
6128,6128,26135.12343999988,19507.52343999988,-0.8999999999999999,7364.0
6129,6129,26870.90263999988,19510.90263999988,-0.9999999999999999,7360.0
6130,6130,26870.90263999988,19502.90263999988,-0.9999999999999999,7368.0
6131,6131,26125.87919999988,19422.679199999882,-0.8999999999999999,7448.0
6132,6132,25382.856359999878,19440.45635999988,-0.7999999999999999,7428.0
6133,6133,24640.23363999988,19443.43363999988,-0.7,7424.0
6134,6134,23898.41115999988,19448.81115999988,-0.6,7416.0
6135,6135,23158.98939999988,19462.98939999988,-0.5,7392.0
6136,6136,22419.567639999877,19462.767639999878,-0.4,7392.0
6137,6137,21680.145879999876,19462.545879999874,-0.30000000000000004,7392.0
6138,6138,22418.324359999875,19464.724359999876,-0.4,7384.0
6139,6139,23146.905719999875,19502.905719999875,-0.5,7288.0
6140,6140,23877.086599999875,19494.686599999877,-0.6,7304.0
6141,6141,24605.667959999875,19504.067959999877,-0.7,7288.0
6142,6142,25329.450759999876,19537.450759999876,-0.7999999999999999,7240.0
6143,6143,26054.833079999877,19524.43307999988,-0.8999999999999999,7256.0
6144,6144,26779.415639999876,19531.415639999876,-0.9999999999999999,7248.0
6145,6145,26779.415639999876,19539.415639999876,-0.9999999999999999,7240.0
6146,6146,26779.415639999876,19599.415639999876,-0.9999999999999999,7180.0
6147,6147,26779.415639999876,19583.415639999876,-0.9999999999999999,7196.0
6148,6148,26779.415639999876,19587.415639999876,-0.9999999999999999,7192.0
6149,6149,26779.415639999876,19619.415639999876,-0.9999999999999999,7160.0
6150,6150,26779.415639999876,19675.415639999876,-0.9999999999999999,7104.0
6151,6151,26779.415639999876,19675.415639999876,-0.9999999999999999,7104.0
6152,6152,26779.415639999876,19691.415639999876,-0.9999999999999999,7088.0
6153,6153,26779.415639999876,19691.415639999876,-0.9999999999999999,7088.0
6154,6154,26779.415639999876,19675.415639999876,-0.9999999999999999,7104.0
6155,6155,26779.415639999876,19679.415639999876,-0.9999999999999999,7100.0
6156,6156,26779.415639999876,19683.415639999876,-0.9999999999999999,7096.0
6157,6157,26779.415639999876,19731.415639999876,-0.9999999999999999,7048.0
6158,6158,26779.415639999876,19683.415639999876,-0.9999999999999999,7096.0
6159,6159,26070.002879999876,19687.202879999877,-0.8999999999999999,7092.0
6160,6160,25359.389759999875,19676.189759999874,-0.7999999999999999,7104.0
6161,6161,24651.177359999874,19695.177359999874,-0.7,7080.0
6162,6162,23946.165919999876,19717.365919999876,-0.6,7048.0
6163,6163,23241.554599999876,19719.554599999876,-0.5,7044.0
6164,6164,22533.342199999875,19701.342199999875,-0.4,7080.0
6165,6165,23241.929559999877,19697.929559999877,-0.5,7088.0
6166,6166,23950.516919999878,19697.71691999988,-0.6,7088.0
6167,6167,24657.10487999988,19709.50487999988,-0.7,7068.0
6168,6168,25362.09331999988,19720.49331999988,-0.7999999999999999,7052.0
6169,6169,26056.28499999988,19806.68499999988,-0.8999999999999999,6944.0
6170,6170,26750.47667999988,19806.47667999988,-0.9999999999999999,6944.0
6171,6171,26750.47667999988,19774.47667999988,-0.9999999999999999,6976.0
6172,6172,26750.47667999988,19766.47667999988,-0.9999999999999999,6984.0
6173,6173,26750.47667999988,19770.47667999988,-0.9999999999999999,6980.0
6174,6174,26750.47667999988,19770.47667999988,-0.9999999999999999,6980.0
6175,6175,26750.47667999988,19774.47667999988,-0.9999999999999999,6976.0
6176,6176,26051.06691999988,19758.26691999988,-0.8999999999999999,6992.0
6177,6177,25349.25643999988,19736.45643999988,-0.7999999999999999,7016.0
6178,6178,24645.84547999988,19723.44547999988,-0.7,7032.0
6179,6179,23942.83463999988,19726.03463999988,-0.6,7028.0
6180,6180,23244.22511999988,19752.22511999988,-0.5,6984.0
6181,6181,22545.615599999877,19752.015599999875,-0.4,6984.0
6182,6182,21846.20583999988,19748.60583999988,-0.30000000000000004,6992.0
6183,6183,22545.99583999988,19745.99583999988,-0.4,7000.0
6184,6184,23246.18571999988,19744.18571999988,-0.5,7004.0
6185,6185,23947.575239999882,19737.975239999883,-0.6,7016.0
6186,6186,24647.365239999883,19747.365239999883,-0.7,7000.0
6187,6187,23947.955479999884,19752.755479999883,-0.6,6992.0
6188,6188,24644.546439999885,19766.946439999887,-0.7,6968.0
6189,6189,25340.737519999886,19769.537519999885,-0.7999999999999999,6964.0
6190,6190,26031.330279999886,19814.130279999885,-0.8999999999999999,6908.0
6191,6191,26715.924839999887,19867.924839999887,-0.9999999999999999,6848.0
6192,6192,26715.924839999887,19827.924839999887,-0.9999999999999999,6888.0
6193,6193,26715.924839999887,19815.924839999887,-0.9999999999999999,6900.0
6194,6194,26715.924839999887,19831.924839999887,-0.9999999999999999,6884.0
6195,6195,26715.924839999887,19827.924839999887,-0.9999999999999999,6888.0
6196,6196,26715.924839999887,19819.924839999887,-0.9999999999999999,6896.0
6197,6197,26715.924839999887,19811.924839999887,-0.9999999999999999,6904.0
6198,6198,26715.924839999887,19811.924839999887,-0.9999999999999999,6904.0
6199,6199,26022.91699999989,19787.716999999888,-0.8999999999999999,6928.0
6200,6200,25327.50843999989,19765.90843999989,-0.7999999999999999,6952.0
6201,6201,24632.09987999989,19765.69987999989,-0.7,6952.0
6202,6202,23939.09203999989,19782.29203999989,-0.6,6928.0
6203,6203,23248.885039999892,19798.885039999892,-0.5,6900.0
6204,6204,23939.07791999989,19796.677919999893,-0.6,6904.0
6205,6205,24628.47103999989,19801.27103999989,-0.7,6896.0
6206,6206,25318.66391999989,19795.46391999989,-0.7999999999999999,6904.0
6207,6207,26007.65715999989,19804.85715999989,-0.8999999999999999,6892.0
6208,6208,26697.05027999989,19801.05027999989,-0.9999999999999999,6896.0
6209,6209,26697.05027999989,19809.05027999989,-0.9999999999999999,6888.0
6210,6210,26697.05027999989,19797.05027999989,-0.9999999999999999,6900.0
6211,6211,26697.05027999989,19801.05027999989,-0.9999999999999999,6896.0
6212,6212,26697.05027999989,19801.05027999989,-0.9999999999999999,6896.0
6213,6213,26697.05027999989,19789.05027999989,-0.9999999999999999,6908.0
6214,6214,26008.04363999989,19808.84363999989,-0.8999999999999999,6888.0
6215,6215,26690.23891999989,19866.23891999989,-0.9999999999999999,6824.0
6216,6216,26690.23891999989,19810.23891999989,-0.9999999999999999,6880.0
6217,6217,26690.23891999989,19826.23891999989,-0.9999999999999999,6864.0
6218,6218,26690.23891999989,19842.23891999989,-0.9999999999999999,6848.0
6219,6219,26690.23891999989,19846.23891999989,-0.9999999999999999,6844.0
6220,6220,26690.23891999989,19842.23891999989,-0.9999999999999999,6848.0
6221,6221,26690.23891999989,19842.23891999989,-0.9999999999999999,6848.0
6222,6222,26690.23891999989,19822.23891999989,-0.9999999999999999,6868.0
6223,6223,25999.63179999989,19786.03179999989,-0.8999999999999999,6904.0
6224,6224,25308.62455999989,19782.224559999893,-0.7999999999999999,6908.0
6225,6225,25308.62455999989,19779.024559999893,-0.7999999999999999,6912.0
6226,6226,25308.62455999989,19795.024559999893,-0.7999999999999999,6892.0
6227,6227,25308.62455999989,19811.024559999893,-0.7999999999999999,6872.0
6228,6228,25308.62455999989,19814.224559999893,-0.7999999999999999,6868.0
6229,6229,25994.01887999989,19823.618879999893,-0.8999999999999999,6856.0
6230,6230,26679.81307999989,19819.81307999989,-0.9999999999999999,6860.0
6231,6231,26679.81307999989,19807.81307999989,-0.9999999999999999,6872.0
6232,6232,26679.81307999989,19815.81307999989,-0.9999999999999999,6864.0
6233,6233,26679.81307999989,19835.81307999989,-0.9999999999999999,6844.0
6234,6234,26679.81307999989,19831.81307999989,-0.9999999999999999,6848.0
6235,6235,26679.81307999989,19823.81307999989,-0.9999999999999999,6856.0
6236,6236,26679.81307999989,19863.81307999989,-0.9999999999999999,6816.0
6237,6237,26679.81307999989,19839.81307999989,-0.9999999999999999,6840.0
6238,6238,26679.81307999989,19839.81307999989,-0.9999999999999999,6840.0
6239,6239,26679.81307999989,19883.81307999989,-0.9999999999999999,6796.0
6240,6240,26679.81307999989,19871.81307999989,-0.9999999999999999,6808.0
6241,6241,26679.81307999989,19871.81307999989,-0.9999999999999999,6808.0
6242,6242,26679.81307999989,19871.81307999989,-0.9999999999999999,6808.0
6243,6243,26679.81307999989,19863.81307999989,-0.9999999999999999,6816.0
6244,6244,26679.81307999989,19871.81307999989,-0.9999999999999999,6808.0
6245,6245,26679.81307999989,19879.81307999989,-0.9999999999999999,6800.0
6246,6246,26679.81307999989,19891.81307999989,-0.9999999999999999,6788.0
6247,6247,26679.81307999989,19911.81307999989,-0.9999999999999999,6768.0
6248,6248,26679.81307999989,19919.81307999989,-0.9999999999999999,6760.0
6249,6249,26679.81307999989,19939.81307999989,-0.9999999999999999,6740.0
6250,6250,26679.81307999989,19943.81307999989,-0.9999999999999999,6736.0
6251,6251,26679.81307999989,19935.81307999989,-0.9999999999999999,6744.0
6252,6252,26679.81307999989,19987.81307999989,-0.9999999999999999,6692.0
6253,6253,26679.81307999989,19995.81307999989,-0.9999999999999999,6684.0
6254,6254,26679.81307999989,19995.81307999989,-0.9999999999999999,6684.0
6255,6255,26679.81307999989,19963.81307999989,-0.9999999999999999,6716.0
6256,6256,26679.81307999989,19983.81307999989,-0.9999999999999999,6696.0
6257,6257,26679.81307999989,19983.81307999989,-0.9999999999999999,6696.0
6258,6258,26679.81307999989,19983.81307999989,-0.9999999999999999,6696.0
6259,6259,26679.81307999989,20079.81307999989,-0.9999999999999999,6600.0
6260,6260,26679.81307999989,20167.81307999989,-0.9999999999999999,6512.0
6261,6261,26679.81307999989,20167.81307999989,-0.9999999999999999,6512.0
6262,6262,26679.81307999989,20167.81307999989,-0.9999999999999999,6512.0
6263,6263,26679.81307999989,20167.81307999989,-0.9999999999999999,6512.0
6264,6264,26679.81307999989,20171.81307999989,-0.9999999999999999,6508.0
6265,6265,26679.81307999989,20191.81307999989,-0.9999999999999999,6488.0
6266,6266,26679.81307999989,20239.81307999989,-0.9999999999999999,6440.0
6267,6267,26679.81307999989,20219.81307999989,-0.9999999999999999,6460.0
6268,6268,26679.81307999989,20223.81307999989,-0.9999999999999999,6456.0
6269,6269,26679.81307999989,20191.81307999989,-0.9999999999999999,6488.0
6270,6270,26679.81307999989,20227.81307999989,-0.9999999999999999,6452.0
6271,6271,26679.81307999989,20227.81307999989,-0.9999999999999999,6452.0
6272,6272,26679.81307999989,20231.81307999989,-0.9999999999999999,6448.0
6273,6273,26034.819639999892,20231.61963999989,-0.8999999999999999,6448.0
6274,6274,26679.02631999989,20235.02631999989,-0.9999999999999999,6444.0
6275,6275,26679.02631999989,20227.02631999989,-0.9999999999999999,6452.0
6276,6276,26679.02631999989,20231.02631999989,-0.9999999999999999,6448.0
6277,6277,26679.02631999989,20231.02631999989,-0.9999999999999999,6448.0
6278,6278,26032.432399999892,20214.832399999894,-0.8999999999999999,6464.0
6279,6279,25383.43775999989,20193.03775999989,-0.7999999999999999,6488.0
6280,6280,24736.843839999892,20212.043839999893,-0.7,6464.0
6281,6281,24090.65003999989,20214.65003999989,-0.6,6460.0
6282,6282,23444.056119999892,20212.056119999892,-0.5,6464.0
6283,6283,22797.462199999893,20211.862199999894,-0.4,6464.0
6284,6284,22150.868279999893,20211.668279999893,-0.30000000000000004,6464.0
6285,6285,22798.273999999892,20207.87399999989,-0.4,6476.0
6286,6286,22147.278759999892,20194.87875999989,-0.30000000000000004,6508.0
6287,6287,21495.48327999989,20192.28327999989,-0.20000000000000004,6516.0
6288,6288,20841.287079999893,20187.287079999893,-0.10000000000000003,6540.0
6289,6289,20187.490999999893,20187.490999999893,-2.7755575615628914e-17,6536.0
6290,6290,19534.495159999893,20187.295159999892,0.09999999999999998,6528.0
6291,6291,18877.498119999895,20191.098119999893,0.19999999999999998,6568.0
6292,6292,18218.900599999895,20194.100599999896,0.3,6584.0
6293,6293,17559.902959999894,20195.102959999895,0.4,6588.0
6294,6294,16903.706159999892,20183.706159999892,0.5,6560.0
6295,6295,16246.709119999892,20187.509119999893,0.6,6568.0
6296,6296,16901.312679999894,20175.312679999894,0.5,6548.0
6297,6297,17552.717199999894,20159.117199999895,0.4,6516.0
6298,6298,18191.325559999892,20107.725559999893,0.30000000000000004,6388.0
6299,6299,18838.331399999894,20132.731399999895,0.20000000000000004,6472.0
6300,6300,19486.936759999895,20135.736759999894,0.10000000000000003,6488.0
6301,6301,20136.741759999895,20136.741759999895,2.7755575615628914e-17,6500.0
6302,6302,20789.345919999894,20136.545919999895,-0.09999999999999998,6528.0
6303,6303,21442.749839999895,20135.549839999894,-0.19999999999999998,6536.0
6304,6304,21442.749839999895,20152.349839999893,-0.19999999999999998,6452.0
6305,6305,21442.749839999895,20153.949839999896,-0.19999999999999998,6444.0
6306,6306,21442.749839999895,20155.549839999894,-0.19999999999999998,6436.0
6307,6307,21442.749839999895,20157.149839999896,-0.19999999999999998,6428.0
6308,6308,22088.156159999897,20151.356159999897,-0.3,6456.0
6309,6309,22731.163199999897,20158.363199999898,-0.4,6432.0
6310,6310,23373.370479999896,20161.370479999896,-0.5,6424.0
6311,6311,23997.183279999896,20253.183279999896,-0.6,6240.0
6312,6312,24622.995479999896,20240.995479999896,-0.7,6260.0
6313,6313,25241.209959999895,20294.009959999894,-0.7999999999999999,6184.0
6314,6314,25858.624679999895,20300.224679999897,-0.8999999999999999,6176.0
6315,6315,26482.037599999894,20246.037599999894,-0.9999999999999999,6236.0
6316,6316,26482.037599999894,20246.037599999894,-0.9999999999999999,6236.0
6317,6317,26482.037599999894,20234.037599999894,-0.9999999999999999,6248.0
6318,6318,26482.037599999894,20242.037599999894,-0.9999999999999999,6240.0
6319,6319,26482.037599999894,20282.037599999894,-0.9999999999999999,6200.0
6320,6320,26482.037599999894,20230.037599999894,-0.9999999999999999,6252.0
6321,6321,26482.037599999894,20234.037599999894,-0.9999999999999999,6248.0
6322,6322,25855.849799999894,20221.849799999894,-0.8999999999999999,6260.0
6323,6323,25229.261879999893,20218.061879999892,-0.7999999999999999,6264.0
6324,6324,24602.273839999893,20214.673839999894,-0.7,6268.0
6325,6325,23976.48615999989,20222.886159999893,-0.6,6256.0
6326,6326,23349.097999999893,20213.097999999893,-0.5,6272.0
6327,6327,22722.109959999892,20214.90995999989,-0.4,6268.0
6328,6328,22095.922159999893,20217.922159999893,-0.30000000000000004,6260.0
6329,6329,21466.133279999893,20206.933279999892,-0.20000000000000004,6296.0
6330,6330,20839.54535999989,20213.14535999989,-0.10000000000000003,6264.0
6331,6331,20212.95743999989,20212.95743999989,-2.7755575615628914e-17,6264.0
6332,6332,19584.76903999989,20212.76903999989,0.09999999999999998,6280.0
6333,6333,18952.97955999989,20216.17955999989,0.19999999999999998,6316.0
6334,6334,18317.188879999892,20223.98887999989,0.3,6356.0
6335,6335,17677.797119999894,20234.597119999893,0.4,6392.0
6336,6336,17677.797119999894,20218.597119999893,0.4,6352.0
6337,6337,17035.204399999893,20247.204399999893,0.5,6424.0
6338,6338,16391.01119999989,20255.01119999989,0.6,6440.0
6339,6339,15742.01655999989,20283.61655999989,0.7,6488.0
6340,6340,15096.62299999989,20258.22299999989,0.7999999999999999,6452.0
6341,6341,14448.42859999989,20280.42859999989,0.8999999999999999,6480.0
6342,6342,13800.23419999989,20280.23419999989,0.9999999999999999,6480.0
6343,6343,13800.23419999989,20280.23419999989,0.9999999999999999,6480.0
6344,6344,13800.23419999989,20272.23419999989,0.9999999999999999,6472.0
6345,6345,13800.23419999989,20276.23419999989,0.9999999999999999,6476.0
6346,6346,13800.23419999989,20312.23419999989,0.9999999999999999,6512.0
6347,6347,13800.23419999989,20348.23419999989,0.9999999999999999,6548.0
6348,6348,13800.23419999989,20332.23419999989,0.9999999999999999,6532.0
6349,6349,13800.23419999989,20348.23419999989,0.9999999999999999,6548.0
6350,6350,13800.23419999989,20352.23419999989,0.9999999999999999,6552.0
6351,6351,13800.23419999989,20376.23419999989,0.9999999999999999,6576.0
6352,6352,13800.23419999989,20444.23419999989,0.9999999999999999,6644.0
6353,6353,13800.23419999989,20420.23419999989,0.9999999999999999,6620.0
6354,6354,13800.23419999989,20428.23419999989,0.9999999999999999,6628.0
6355,6355,13800.23419999989,20392.23419999989,0.9999999999999999,6592.0
6356,6356,14450.43907999989,20304.03907999989,0.8999999999999999,6504.0
6357,6357,15100.643959999888,20303.84395999989,0.7999999999999999,6504.0
6358,6358,15751.648599999888,20310.048599999885,0.7,6512.0
6359,6359,16400.653839999886,20295.853839999887,0.6,6492.0
6360,6360,17048.459439999886,20288.459439999886,0.5,6480.0
6361,6361,17700.263839999887,20308.263839999887,0.4,6520.0
6362,6362,18347.669559999886,20290.469559999885,0.30000000000000004,6476.0
6363,6363,18994.675399999887,20289.07539999989,0.20000000000000004,6472.0
6364,6364,19636.882679999886,20279.282679999887,0.10000000000000003,6424.0
6365,6365,20279.889719999886,20279.889719999886,2.7755575615628914e-17,6432.0
6366,6366,20923.696519999885,20279.696519999885,-0.09999999999999998,6440.0
6367,6367,21566.703559999885,20280.303559999884,-0.19999999999999998,6432.0
6368,6368,22212.109879999887,20275.309879999888,-0.3,6456.0
6369,6369,22856.716439999887,20277.516439999887,-0.4,6448.0
6370,6370,23499.723479999888,20283.723479999888,-0.5,6432.0
6371,6371,22848.32811999989,20243.52811999989,-0.4,6512.0
6372,6372,22198.533239999888,20249.73323999989,-0.30000000000000004,6496.0
6373,6373,21547.537999999888,20245.937999999886,-0.20000000000000004,6508.0
6374,6374,21547.537999999888,20245.137999999886,-0.20000000000000004,6512.0
6375,6375,20897.743119999886,20248.143119999888,-0.10000000000000003,6496.0
6376,6376,20247.147999999885,20247.147999999885,-2.7755575615628914e-17,6504.0
6377,6377,19598.553479999886,20246.953479999887,0.09999999999999998,6484.0
6378,6378,20240.760759999885,20240.760759999885,-2.7755575615628914e-17,6424.0
6379,6379,20879.768999999884,20240.568999999883,-0.10000000000000003,6392.0
6380,6380,21516.777839999882,20242.37783999988,-0.20000000000000004,6372.0
6381,6381,22155.78607999988,20238.186079999883,-0.30000000000000004,6392.0
6382,6382,22793.994559999883,20240.394559999884,-0.4,6384.0
6383,6383,23432.203039999884,20240.203039999884,-0.5,6384.0
6384,6384,24069.211879999883,20246.01187999988,-0.6,6372.0
6385,6385,24707.420359999884,20238.620359999884,-0.7,6384.0
6386,6386,24068.028599999885,20232.828599999884,-0.6,6392.0
6387,6387,23426.236119999885,20218.236119999885,-0.5,6416.0
6388,6388,23426.236119999885,20226.236119999885,-0.5,6400.0
6389,6389,22782.843159999884,20210.043159999885,-0.4,6432.0
6390,6390,22140.250439999883,20213.050439999883,-0.30000000000000004,6424.0
6391,6391,21498.457959999883,20215.257959999883,-0.20000000000000004,6416.0
6392,6392,20857.465719999884,20216.665719999884,-0.10000000000000003,6408.0
6393,6393,21495.674199999885,20218.874199999886,-0.20000000000000004,6384.0
6394,6394,22133.882679999886,20218.682679999885,-0.30000000000000004,6384.0
6395,6395,22772.091159999887,20218.49115999989,-0.4,6384.0
6396,6396,23411.899159999888,20211.899159999888,-0.5,6400.0
6397,6397,24052.506919999887,20207.706919999888,-0.6,6408.0
6398,6398,24052.506919999887,20183.706919999888,-0.6,6448.0
6399,6399,24052.506919999887,20183.706919999888,-0.6,6448.0
6400,6400,24052.506919999887,20195.706919999888,-0.6,6428.0
6401,6401,24689.11587999989,20231.51587999989,-0.7,6368.0
6402,6402,25324.925079999888,20236.925079999888,-0.7999999999999999,6360.0
6403,6403,25959.93451999989,20243.13451999989,-0.8999999999999999,6352.0
6404,6404,26590.94515999989,20278.94515999989,-0.9999999999999999,6312.0
6405,6405,26590.94515999989,20318.94515999989,-0.9999999999999999,6272.0
6406,6406,26590.94515999989,20342.94515999989,-0.9999999999999999,6248.0
6407,6407,26590.94515999989,20350.94515999989,-0.9999999999999999,6240.0
6408,6408,26590.94515999989,20346.94515999989,-0.9999999999999999,6244.0
6409,6409,26590.94515999989,20338.94515999989,-0.9999999999999999,6252.0
6410,6410,26590.94515999989,20362.94515999989,-0.9999999999999999,6228.0
6411,6411,26590.94515999989,20342.94515999989,-0.9999999999999999,6248.0
6412,6412,26590.94515999989,20326.94515999989,-0.9999999999999999,6264.0
6413,6413,26590.94515999989,20350.94515999989,-0.9999999999999999,6240.0
6414,6414,26590.94515999989,20350.94515999989,-0.9999999999999999,6240.0
6415,6415,25967.95831999989,20362.758319999888,-0.8999999999999999,6228.0
6416,6416,25341.370399999887,20330.170399999886,-0.7999999999999999,6264.0
6417,6417,25967.582479999888,20329.98247999989,-0.8999999999999999,6264.0
6418,6418,25340.19431999989,20322.59431999989,-0.7999999999999999,6272.0
6419,6419,24711.20567999989,20309.60567999989,-0.7,6288.0
6420,6420,24082.61715999989,20312.21715999989,-0.6,6284.0
6421,6421,23453.62851999989,20309.62851999989,-0.5,6288.0
6422,6422,22824.63987999989,20309.43987999989,-0.4,6288.0
6423,6423,22195.65123999989,20309.25123999989,-0.30000000000000004,6288.0
6424,6424,22821.06355999989,20318.663559999888,-0.4,6256.0
6425,6425,23444.07659999989,20328.07659999989,-0.5,6232.0
6426,6426,24067.88939999989,20323.88939999989,-0.6,6240.0
6427,6427,24687.303519999892,20350.10351999989,-0.7,6196.0
